"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Parameterised negative test: each row in SearchInvalidData.json contains a keyword that must produce 0 matching products (gibberish strings, impossible combinations). Server must still return error_code=0 with an empty result set — not an error.","426","TC_S21_DataDriven_InvalidKeywords","[FULL] Hasaki.vn API - All Tests","Tue May 26 01:58:09 UTC 2026","passed","Tue May 26 01:58:10 UTC 2026","com.testScenarios.SearchTest","Full - Search (All Groups)","com.testScenarios.SearchTest","TC_S21_DataDriven_InvalidKeywords"
"With has_meta_data=0 the meta_data block may be absent, but the API must still return a successful response with a non-empty product list. Guards against the server crashing when the meta block is skipped.","547","TC_S07_NoMetaDataFlagStillValid","[FULL] Hasaki.vn API - All Tests","Tue May 26 01:58:03 UTC 2026","passed","Tue May 26 01:58:04 UTC 2026","com.testScenarios.SearchTest","Full - Search (All Groups)","com.testScenarios.SearchTest","TC_S07_NoMetaDataFlagStillValid"
"Parameterised negative test: each row in DeleteCartInvalidData.json contains an invalid combination (non-existent product, negative product_id, etc.). Every row must return HTTP < 500; if HTTP 200, error_code must be non-zero and error_message must be non-empty.","639","TC_D21_DataDriven_InvalidData","[FULL] Hasaki.vn API - All Tests","Tue May 26 01:59:20 UTC 2026","passed","Tue May 26 01:59:21 UTC 2026","com.testScenarios.DeleteItemInCartTest","Full - Delete Cart Item (All Groups)","com.testScenarios.DeleteItemInCartTest","TC_D21_DataDriven_InvalidData"
"product_id=-999 is an impossible value and must be rejected. Server must return error_code != 0 with a non-empty error_message — never a 5xx from unvalidated DB lookup.","404","TC_U06_NegativeProductId","[FULL] Hasaki.vn API - All Tests","Tue May 26 01:58:45 UTC 2026","passed","Tue May 26 01:58:45 UTC 2026","com.testScenarios.UpdateCartTest","Full - Update Cart (All Groups)","com.testScenarios.UpdateCartTest","TC_U06_NegativeProductId"
"Full cross-endpoint user journey:
  Step 1 — GET /search for 'SON MOI': retrieve product list, pick first id.
  Step 2 — POST /add-to-cart with the first product id (qty=1).
  Step 3 — POST /update-product to change qty to 2.
Asserts each step succeeds independently and the final update returns a non-empty alert_message. Validates the add→update dependency chain.","2286","TC_U14_E2E_SearchAddThenUpdate","[FULL] Hasaki.vn API - All Tests","Tue May 26 01:58:52 UTC 2026","failed","Tue May 26 01:58:54 UTC 2026","com.testScenarios.UpdateCartTest","Full - Update Cart (All Groups)","com.testScenarios.UpdateCartTest","TC_U14_E2E_SearchAddThenUpdate"
"Data-driven: each row in LoginInvalidData.json (wrong password, empty fields, unknown username, special chars) must produce error_code != 0 and null verify_token. Covers all credential failure modes in one parameterised test.","449","TC_L03_LoginWithInvalidCredentials","[FULL] Hasaki.vn API - All Tests","Tue May 26 01:57:52 UTC 2026","passed","Tue May 26 01:57:52 UTC 2026","com.testScenarios.LoginTest","Full - Login (All Groups)","com.testScenarios.LoginTest","TC_L03_LoginWithInvalidCredentials"
"Parameterised positive test: each row in FilterData.json supplies a keyword and platform value. Asserts error_code=0, non-empty filter list, and all items have key, name, and values fields. Covers category keywords, brand keywords, and both platform types in bulk.","554","TC_F20_DataDriven_ValidFilters","[FULL] Hasaki.vn API - All Tests","Tue May 26 01:58:15 UTC 2026","passed","Tue May 26 01:58:16 UTC 2026","com.testScenarios.FilterTest","Full - Filter (All Groups)","com.testScenarios.FilterTest","TC_F20_DataDriven_ValidFilters"
"Verifies both platform values are accepted. Web and mobile may return different filter sets (e.g. mobile hides advanced filters), but both must return HTTP 200 with a non-null filter list.","499","TC_F06_WebAndMobilePlatformBothSucceed","[FULL] Hasaki.vn API - All Tests","Tue May 26 01:58:13 UTC 2026","passed","Tue May 26 01:58:13 UTC 2026","com.testScenarios.FilterTest","Full - Filter (All Groups)","com.testScenarios.FilterTest","TC_F06_WebAndMobilePlatformBothSucceed"
"Validates the full search response JSON against SearchSchema.json. Covers field names, data types, and required vs optional fields across the entire response tree.","104","TC_S11_SearchResponseSchema","[FULL] Hasaki.vn API - All Tests","Tue May 26 01:58:06 UTC 2026","passed","Tue May 26 01:58:06 UTC 2026","com.testScenarios.SearchTest","Full - Search (All Groups)","com.testScenarios.SearchTest","TC_S11_SearchResponseSchema"
"Parameterised positive test: each row in FilterData.json supplies a keyword and platform value. Asserts error_code=0, non-empty filter list, and all items have key, name, and values fields. Covers category keywords, brand keywords, and both platform types in bulk.","58","TC_F20_DataDriven_ValidFilters","[FULL] Hasaki.vn API - All Tests","Tue May 26 01:58:15 UTC 2026","failed","Tue May 26 01:58:15 UTC 2026","com.testScenarios.FilterTest","Full - Filter (All Groups)","com.testScenarios.FilterTest","TC_F20_DataDriven_ValidFilters"
"When the has_meta_data=1 flag is set, the response must include data.meta_data.products_total, a non-empty sort_params list, and the is_redirect flag. Ensures the meta block is not accidentally stripped.","174","TC_S03_MetaFieldsPresentWithFlag","[FULL] Hasaki.vn API - All Tests","Tue May 26 01:58:02 UTC 2026","passed","Tue May 26 01:58:02 UTC 2026","com.testScenarios.SearchTest","Full - Search (All Groups)","com.testScenarios.SearchTest","TC_S03_MetaFieldsPresentWithFlag"
"Parameterised positive test: each row in AddToCartData.json provides a product id and quantity. Every combination must return error_code=0, a positive cart_id, and products_total >= 1. Covers multiple product types and boundary quantities.","496","TC_C20_DataDriven_ValidData","[FULL] Hasaki.vn API - All Tests","Tue May 26 01:58:31 UTC 2026","passed","Tue May 26 01:58:32 UTC 2026","com.testScenarios.AddToCartTest","Full - Add To Cart (All Groups)","com.testScenarios.AddToCartTest","TC_C20_DataDriven_ValidData"
"Verifies the user-facing confirmation message is present and contains success-indicating text ('thành công', 'added', or 'success'). A blank or missing alert_message would leave the user without visual feedback.","491","TC_C02_SuccessAlertMessage","[FULL] Hasaki.vn API - All Tests","Tue May 26 01:58:23 UTC 2026","passed","Tue May 26 01:58:24 UTC 2026","com.testScenarios.AddToCartTest","Full - Add To Cart (All Groups)","com.testScenarios.AddToCartTest","TC_C02_SuccessAlertMessage"
"Parameterised positive test: each row in SearchData.json supplies a keyword, pagination params, and an expectedMin product count. Asserts error_code=0, products_total >= expectedMin, and list size <= requested size. Covers diverse keyword types (brand names, categories, short strings) in bulk.","529","TC_S20_DataDriven_ValidKeywords","[FULL] Hasaki.vn API - All Tests","Tue May 26 01:58:06 UTC 2026","passed","Tue May 26 01:58:07 UTC 2026","com.testScenarios.SearchTest","Full - Search (All Groups)","com.testScenarios.SearchTest","TC_S20_DataDriven_ValidKeywords"
"Validates the full filter response JSON against FilterSchema.json. Covers nested structure validation (filter items + values arrays) including field types and required/optional constraints.","61","TC_F12_FilterResponseSchema","[FULL] Hasaki.vn API - All Tests","Tue May 26 01:58:15 UTC 2026","passed","Tue May 26 01:58:15 UTC 2026","com.testScenarios.FilterTest","Full - Filter (All Groups)","com.testScenarios.FilterTest","TC_F12_FilterResponseSchema"
"A keyword that matches no products should return error_code=0 with an empty or null filter list — not an error code. Verifies the API treats 'no filters' as a valid empty state.","413","TC_F07_NonExistentKeywordReturnsEmptyFilters","[FULL] Hasaki.vn API - All Tests","Tue May 26 01:58:13 UTC 2026","passed","Tue May 26 01:58:13 UTC 2026","com.testScenarios.FilterTest","Full - Filter (All Groups)","com.testScenarios.FilterTest","TC_F07_NonExistentKeywordReturnsEmptyFilters"
"Parameterised positive test: each row in FilterData.json supplies a keyword and platform value. Asserts error_code=0, non-empty filter list, and all items have key, name, and values fields. Covers category keywords, brand keywords, and both platform types in bulk.","404","TC_F20_DataDriven_ValidFilters","[FULL] Hasaki.vn API - All Tests","Tue May 26 01:58:16 UTC 2026","passed","Tue May 26 01:58:16 UTC 2026","com.testScenarios.FilterTest","Full - Filter (All Groups)","com.testScenarios.FilterTest","TC_F20_DataDriven_ValidFilters"
"Parameterised positive test: each row in SearchData.json supplies a keyword, pagination params, and an expectedMin product count. Asserts error_code=0, products_total >= expectedMin, and list size <= requested size. Covers diverse keyword types (brand names, categories, short strings) in bulk.","632","TC_S20_DataDriven_ValidKeywords","[FULL] Hasaki.vn API - All Tests","Tue May 26 01:58:07 UTC 2026","passed","Tue May 26 01:58:08 UTC 2026","com.testScenarios.SearchTest","Full - Search (All Groups)","com.testScenarios.SearchTest","TC_S20_DataDriven_ValidKeywords"
"Parameterised positive test: each row in AddToCartData.json provides a product id and quantity. Every combination must return error_code=0, a positive cart_id, and products_total >= 1. Covers multiple product types and boundary quantities.","498","TC_C20_DataDriven_ValidData","[FULL] Hasaki.vn API - All Tests","Tue May 26 01:58:31 UTC 2026","passed","Tue May 26 01:58:31 UTC 2026","com.testScenarios.AddToCartTest","Full - Add To Cart (All Groups)","com.testScenarios.AddToCartTest","TC_C20_DataDriven_ValidData"
"Parameterised positive test: each row in UpdateCartData.json provides a product id and quantity. ensureInCart() is called per row to guarantee the product is present. Every combination must return error_code=0 with a non-null data block.","1157","TC_U20_DataDriven_ValidData","[FULL] Hasaki.vn API - All Tests","Tue May 26 01:58:57 UTC 2026","passed","Tue May 26 01:58:58 UTC 2026","com.testScenarios.UpdateCartTest","Full - Update Cart (All Groups)","com.testScenarios.UpdateCartTest","TC_U20_DataDriven_ValidData"
"Parameterised positive test: each row in AddToCartData.json provides a product id and quantity. Every combination must return error_code=0, a positive cart_id, and products_total >= 1. Covers multiple product types and boundary quantities.","469","TC_C20_DataDriven_ValidData","[FULL] Hasaki.vn API - All Tests","Tue May 26 01:58:30 UTC 2026","passed","Tue May 26 01:58:31 UTC 2026","com.testScenarios.AddToCartTest","Full - Add To Cart (All Groups)","com.testScenarios.AddToCartTest","TC_C20_DataDriven_ValidData"
"Full cart lifecycle flow:
  Step 1 — POST /add-to-cart: add PRODUCT_VALID with qty=1.
  Step 2 — POST /delete-product: remove the same product.
  Step 3 — Assert: deleted product absent from data.products, grand_total is non-null and >= 0.
This is the canonical cart lifecycle smoke test that must pass before any checkout or payment flow tests are run.","1127","TC_D13_E2E_AddThenDeleteVerifyState","[FULL] Hasaki.vn API - All Tests","Tue May 26 01:59:15 UTC 2026","passed","Tue May 26 01:59:16 UTC 2026","com.testScenarios.DeleteItemInCartTest","Full - Delete Cart Item (All Groups)","com.testScenarios.DeleteItemInCartTest","TC_D13_E2E_AddThenDeleteVerifyState"
"Data-driven: each row in LoginInvalidData.json (wrong password, empty fields, unknown username, special chars) must produce error_code != 0 and null verify_token. Covers all credential failure modes in one parameterised test.","484","TC_L03_LoginWithInvalidCredentials","[FULL] Hasaki.vn API - All Tests","Tue May 26 01:57:52 UTC 2026","passed","Tue May 26 01:57:53 UTC 2026","com.testScenarios.LoginTest","Full - Login (All Groups)","com.testScenarios.LoginTest","TC_L03_LoginWithInvalidCredentials"
"Sends a valid session but with a tampered form_key (CSRF token). Related to SEC-001 — if server ignores the CSRF check, the update may succeed even with an invalid token. Test must not 5xx; documents the finding in logs.","408","TC_U13_InvalidCsrfToken","[FULL] Hasaki.vn API - All Tests","Tue May 26 01:58:51 UTC 2026","passed","Tue May 26 01:58:52 UTC 2026","com.testScenarios.UpdateCartTest","Full - Update Cart (All Groups)","com.testScenarios.UpdateCartTest","TC_U13_InvalidCsrfToken"
"Parameterised negative test: each row in UpdateCartInvalidData.json contains an invalid combination (non-existent product, negative qty, etc.). Every row must return HTTP < 500; if HTTP 200, error_code must be non-zero and error_message must be non-empty.","423","TC_U21_DataDriven_InvalidData","[FULL] Hasaki.vn API - All Tests","Tue May 26 01:58:59 UTC 2026","passed","Tue May 26 01:59:00 UTC 2026","com.testScenarios.UpdateCartTest","Full - Update Cart (All Groups)","com.testScenarios.UpdateCartTest","TC_U21_DataDriven_InvalidData"
"Iterates every filter item and checks all five mandatory fields are present and that 'values' is an array type. Catches field removal or structural regressions at the filter-item level.","50","TC_F02_VerifyFilterItemStructure","[FULL] Hasaki.vn API - All Tests","Tue May 26 01:58:12 UTC 2026","passed","Tue May 26 01:58:12 UTC 2026","com.testScenarios.FilterTest","Full - Filter (All Groups)","com.testScenarios.FilterTest","TC_F02_VerifyFilterItemStructure"
"product_id=9999999 does not exist in the catalogue or any cart. Server must return error_code != 0 rather than silently succeed or 5xx.","494","TC_D06_NonExistentProductId","[FULL] Hasaki.vn API - All Tests","Tue May 26 01:59:08 UTC 2026","passed","Tue May 26 01:59:09 UTC 2026","com.testScenarios.DeleteItemInCartTest","Full - Delete Cart Item (All Groups)","com.testScenarios.DeleteItemInCartTest","TC_D06_NonExistentProductId"
"Quantity zero has no business meaning in a cart. The server should either reject the request outright (4xx) or return HTTP 200 with error_code != 0.","468","TC_C06_QuantityZero","[FULL] Hasaki.vn API - All Tests","Tue May 26 01:58:26 UTC 2026","failed","Tue May 26 01:58:27 UTC 2026","com.testScenarios.AddToCartTest","Full - Add To Cart (All Groups)","com.testScenarios.AddToCartTest","TC_C06_QuantityZero"
"Validates the full response JSON structure against LoginSchema.json. Catches breaking contract changes (renamed fields, type changes, removed keys) that business-logic assertions alone would miss.","833","TC_L07_LoginResponseSchema","[FULL] Hasaki.vn API - All Tests","Tue May 26 01:57:58 UTC 2026","passed","Tue May 26 01:57:59 UTC 2026","com.testScenarios.LoginTest","Full - Login (All Groups)","com.testScenarios.LoginTest","TC_L07_LoginResponseSchema"
"Tests three missing-field scenarios in one test:
  (a) empty body '{}'
  (b) missing product_id (only quantity_selected provided)
  (c) missing quantity_selected (only product_id provided)
All must return HTTP < 500. Validates required-field input checking.","1507","TC_D10_PartialBody","[FULL] Hasaki.vn API - All Tests","Tue May 26 01:59:13 UTC 2026","passed","Tue May 26 01:59:15 UTC 2026","com.testScenarios.DeleteItemInCartTest","Full - Delete Cart Item (All Groups)","com.testScenarios.DeleteItemInCartTest","TC_D10_PartialBody"
"Parameterised positive test: each row in SearchData.json supplies a keyword, pagination params, and an expectedMin product count. Asserts error_code=0, products_total >= expectedMin, and list size <= requested size. Covers diverse keyword types (brand names, categories, short strings) in bulk.","579","TC_S20_DataDriven_ValidKeywords","[FULL] Hasaki.vn API - All Tests","Tue May 26 01:58:07 UTC 2026","passed","Tue May 26 01:58:07 UTC 2026","com.testScenarios.SearchTest","Full - Search (All Groups)","com.testScenarios.SearchTest","TC_S20_DataDriven_ValidKeywords"
"Happy path: correct username + password must return error_code=0, a non-empty verify_token, and persist the token to TokenGlobal for downstream tests.","551","TC_L01_LoginWithValidCredentials","[FULL] Hasaki.vn API - All Tests","Tue May 26 01:57:49 UTC 2026","failed","Tue May 26 01:57:50 UTC 2026","com.testScenarios.LoginTest","Full - Login (All Groups)","com.testScenarios.LoginTest","TC_L01_LoginWithValidCredentials"
"Parameterised negative test: each row in UpdateCartInvalidData.json contains an invalid combination (non-existent product, negative qty, etc.). Every row must return HTTP < 500; if HTTP 200, error_code must be non-zero and error_message must be non-empty.","559","TC_U21_DataDriven_InvalidData","[FULL] Hasaki.vn API - All Tests","Tue May 26 01:59:00 UTC 2026","failed","Tue May 26 01:59:00 UTC 2026","com.testScenarios.UpdateCartTest","Full - Update Cart (All Groups)","com.testScenarios.UpdateCartTest","TC_U21_DataDriven_InvalidData"
"Parameterised positive test: each row in SearchData.json supplies a keyword, pagination params, and an expectedMin product count. Asserts error_code=0, products_total >= expectedMin, and list size <= requested size. Covers diverse keyword types (brand names, categories, short strings) in bulk.","563","TC_S20_DataDriven_ValidKeywords","[FULL] Hasaki.vn API - All Tests","Tue May 26 01:58:08 UTC 2026","passed","Tue May 26 01:58:09 UTC 2026","com.testScenarios.SearchTest","Full - Search (All Groups)","com.testScenarios.SearchTest","TC_S20_DataDriven_ValidKeywords"
"Business rule: the 'brand' filter is mandatory for lipstick (SON MOI) searches because brand is a primary purchase decision factor for this category. Absence of the brand filter would break the filter panel on the product listing page.","41","TC_F05_BrandFilterMustExist","[FULL] Hasaki.vn API - All Tests","Tue May 26 01:58:12 UTC 2026","passed","Tue May 26 01:58:13 UTC 2026","com.testScenarios.FilterTest","Full - Filter (All Groups)","com.testScenarios.FilterTest","TC_F05_BrandFilterMustExist"
"Core smoke test: searching with a known valid keyword must return error_code=0, products_total > 0, a non-empty product list, and a list size that does not exceed the requested page size.","680","TC_S01_SearchWithValidKeyword","[FULL] Hasaki.vn API - All Tests","Tue May 26 01:58:01 UTC 2026","passed","Tue May 26 01:58:01 UTC 2026","com.testScenarios.SearchTest","Full - Search (All Groups)","com.testScenarios.SearchTest","TC_S01_SearchWithValidKeyword"
"product_id=0 is a zero-boundary value with no valid product meaning. Server must handle it without crashing. Any non-5xx response is acceptable.","469","TC_D08_ProductIdZero","[FULL] Hasaki.vn API - All Tests","Tue May 26 01:59:10 UTC 2026","passed","Tue May 26 01:59:10 UTC 2026","com.testScenarios.DeleteItemInCartTest","Full - Delete Cart Item (All Groups)","com.testScenarios.DeleteItemInCartTest","TC_D08_ProductIdZero"
"Parameterised positive test: each row in DeleteCartData.json provides a product id and quantity. ensureInCart() is called per row before the delete. Every combination must return error_code=0 and the deleted product must be absent from the remaining data.products list.","1118","TC_D20_DataDriven_ValidData","[FULL] Hasaki.vn API - All Tests","Tue May 26 01:59:19 UTC 2026","passed","Tue May 26 01:59:20 UTC 2026","com.testScenarios.DeleteItemInCartTest","Full - Delete Cart Item (All Groups)","com.testScenarios.DeleteItemInCartTest","TC_D20_DataDriven_ValidData"
"Sends a valid login request with no form_key cookie (CSRF token). If server returns error_code=0 the CSRF gap is confirmed and logged as SEC-001. Test does NOT hard-fail — it documents the finding so the suite continues. Review the Allure report 'warn' log entry after each run.","466","TC_L04_LoginWithoutFormKey","[FULL] Hasaki.vn API - All Tests","Tue May 26 01:57:53 UTC 2026","passed","Tue May 26 01:57:53 UTC 2026","com.testScenarios.LoginTest","Full - Login (All Groups)","com.testScenarios.LoginTest","TC_L04_LoginWithoutFormKey"
"Attempts to delete a product id that exists in the catalogue but is not in the test user's cart. Server must detect the missing cart line and return error_code != 0.","573","TC_D07_ProductNotInCart","[FULL] Hasaki.vn API - All Tests","Tue May 26 01:59:09 UTC 2026","passed","Tue May 26 01:59:10 UTC 2026","com.testScenarios.DeleteItemInCartTest","Full - Delete Cart Item (All Groups)","com.testScenarios.DeleteItemInCartTest","TC_D07_ProductNotInCart"
"After deleting a product, asserts two critical outcomes:
  (1) data.products list does not contain the deleted product id.
  (2) data.grand_total is non-null and >= 0.
Verifies the delete actually removes the item from the cart state, not just returns a success code.","1177","TC_D02_DeletedProductAbsentFromCart","[FULL] Hasaki.vn API - All Tests","Tue May 26 01:59:03 UTC 2026","passed","Tue May 26 01:59:05 UTC 2026","com.testScenarios.DeleteItemInCartTest","Full - Delete Cart Item (All Groups)","com.testScenarios.DeleteItemInCartTest","TC_D02_DeletedProductAbsentFromCart"
"Sends a valid session but with a tampered form_key (CSRF token). If the server accepts the delete despite an invalid CSRF token, the SEC-001 gap applies to delete operations as well. Must not 5xx; logs the finding for security review.","385","TC_D12_InvalidCsrfToken","[FULL] Hasaki.vn API - All Tests","Tue May 26 01:59:15 UTC 2026","passed","Tue May 26 01:59:15 UTC 2026","com.testScenarios.DeleteItemInCartTest","Full - Delete Cart Item (All Groups)","com.testScenarios.DeleteItemInCartTest","TC_D12_InvalidCsrfToken"
"Data-driven: each row in LoginInvalidData.json (wrong password, empty fields, unknown username, special chars) must produce error_code != 0 and null verify_token. Covers all credential failure modes in one parameterised test.","501","TC_L03_LoginWithInvalidCredentials","[FULL] Hasaki.vn API - All Tests","Tue May 26 01:57:50 UTC 2026","passed","Tue May 26 01:57:51 UTC 2026","com.testScenarios.LoginTest","Full - Login (All Groups)","com.testScenarios.LoginTest","TC_L03_LoginWithInvalidCredentials"
"Parameterised positive test: each row in FilterData.json supplies a keyword and platform value. Asserts error_code=0, non-empty filter list, and all items have key, name, and values fields. Covers category keywords, brand keywords, and both platform types in bulk.","59","TC_F20_DataDriven_ValidFilters","[FULL] Hasaki.vn API - All Tests","Tue May 26 01:58:15 UTC 2026","passed","Tue May 26 01:58:15 UTC 2026","com.testScenarios.FilterTest","Full - Filter (All Groups)","com.testScenarios.FilterTest","TC_F20_DataDriven_ValidFilters"
"Omits the mandatory 'q' param entirely. Expects a 4xx client error or a 200 with error_code != 0. A 5xx here indicates the endpoint does not validate required params.","424","TC_F10_MissingQParamNoServerError","[FULL] Hasaki.vn API - All Tests","Tue May 26 01:58:14 UTC 2026","passed","Tue May 26 01:58:15 UTC 2026","com.testScenarios.FilterTest","Full - Filter (All Groups)","com.testScenarios.FilterTest","TC_F10_MissingQParamNoServerError"
"Parameterised negative test: each row in SearchInvalidData.json contains a keyword that must produce 0 matching products (gibberish strings, impossible combinations). Server must still return error_code=0 with an empty result set — not an error.","307","TC_S21_DataDriven_InvalidKeywords","[FULL] Hasaki.vn API - All Tests","Tue May 26 01:58:09 UTC 2026","passed","Tue May 26 01:58:09 UTC 2026","com.testScenarios.SearchTest","Full - Search (All Groups)","com.testScenarios.SearchTest","TC_S21_DataDriven_InvalidKeywords"
"Sends an empty JSON object '{}' — no product or quantity fields. Verifies the server performs required-field validation and returns a client error or error_code != 0, never an unhandled 5xx.","402","TC_C08_EmptyBody","[FULL] Hasaki.vn API - All Tests","Tue May 26 01:58:27 UTC 2026","passed","Tue May 26 01:58:28 UTC 2026","com.testScenarios.AddToCartTest","Full - Add To Cart (All Groups)","com.testScenarios.AddToCartTest","TC_C08_EmptyBody"
"Submitting an empty string as the keyword is a boundary input. The server must respond with either a client error (400) or a graceful 200 with error_code present — never a server error (5xx).","481","TC_S09_EmptyKeyword","[FULL] Hasaki.vn API - All Tests","Tue May 26 01:58:04 UTC 2026","passed","Tue May 26 01:58:05 UTC 2026","com.testScenarios.SearchTest","Full - Search (All Groups)","com.testScenarios.SearchTest","TC_S09_EmptyKeyword"
"Fetches page 1 and page 2 for the same keyword and asserts the two product ID sets are disjoint. Catches off-by-one errors in the pagination offset calculation on the server.","504","TC_S04_PaginationNoOverlap","[FULL] Hasaki.vn API - All Tests","Tue May 26 01:58:02 UTC 2026","passed","Tue May 26 01:58:03 UTC 2026","com.testScenarios.SearchTest","Full - Search (All Groups)","com.testScenarios.SearchTest","TC_S04_PaginationNoOverlap"
